21:16:54.499066,0.105
21:16:54.548901,0.005
21:16:54.598792,-0.095
21:16:54.649161,-0.194
21:16:54.698901,-0.292
21:16:54.748687,-0.386
21:16:54.799075,-0.475
21:16:54.848897,-0.561
21:16:54.898932,-0.641
21:16:54.948270,-0.714
21:16:54.999208,-0.780
21:16:55.047970,-0.839
21:16:55.099270,-0.889
21:16:55.148110,-0.931
21:16:55.197298,-0.962
21:16:55.247583,-0.985
21:16:55.298662,-0.997
21:16:55.349287,-1.000
21:16:55.398307,-0.992
21:16:55.449809,-0.975
21:16:55.498359,-0.947
21:16:55.549131,-0.911
21:16:55.599153,-0.865
21:16:55.648966,-0.811
21:16:55.699108,-0.748
21:16:55.748510,-0.679
21:16:55.799478,-0.601
21:16:55.848626,-0.520
21:16:55.898573,-0.432
21:16:55.949269,-0.339
21:16:55.999721,-0.243
21:16:56.049408,-0.145
21:16:56.098599,-0.047
21:16:56.148982,0.054
21:16:56.198745,0.154
21:16:56.249639,0.252
21:16:56.299479,0.347
21:16:56.349880,0.439
21:16:56.398949,0.526
21:16:56.448688,0.608
21:16:56.500156,0.685
21:16:56.550315,0.755
21:16:56.599212,0.815
21:16:56.650544,0.870
21:16:56.700372,0.915
21:16:56.749716,0.950
21:16:56.799602,0.977
21:16:56.848948,0.993
21:16:56.899541,1.000
21:16:56.949671,0.997
21:16:56.999156,0.983
21:16:57.049323,0.960
21:16:57.099351,0.928
21:16:57.149584,0.886
21:16:57.198737,0.835
21:16:57.249981,0.775
21:16:57.299147,0.709
21:16:57.348550,0.635
21:16:57.398842,0.555
21:16:57.449858,0.468
21:16:57.499148,0.378
21:16:57.548589,0.284
21:16:57.599554,0.186
21:16:57.649162,0.088
21:16:57.698394,-0.012
21:16:57.749382,-0.112
21:16:57.799369,-0.212
21:16:57.848261,-0.306
21:16:57.898698,-0.400
21:16:57.948779,-0.489
