12:02:37.721900,3.157
12:02:37.745629,3.202
12:02:37.764232,3.204
12:02:37.816339,3.167
12:02:37.823273,3.138
12:02:37.828290,3.033
12:02:37.832348,2.937
12:02:37.836048,2.813
12:02:37.840255,2.680
12:02:37.844105,2.508
12:02:37.849454,2.330
12:02:37.854504,2.129
12:02:37.859408,1.929
12:02:37.864020,1.718
12:02:37.868852,1.501
12:02:37.874237,1.319
12:02:37.886242,1.117
12:02:37.891301,0.912
12:02:37.896411,0.714
12:02:37.901217,0.582
12:02:37.906079,0.424
12:02:37.910808,0.286
12:02:37.917194,0.181
12:02:37.922228,0.089
12:02:37.928456,0.050
12:02:37.934528,0.030
12:02:37.938867,0.027
12:02:37.943998,0.056
12:02:37.949684,0.131
12:02:37.955078,0.205
12:02:37.962203,0.311
12:02:37.967313,0.433
12:02:37.971434,0.575
12:02:37.975888,0.744
12:02:37.981132,0.937
12:02:37.985899,1.152
12:02:37.990400,1.335
12:02:37.997727,1.541
12:02:38.002004,1.759
12:02:38.006308,1.945
12:02:38.012758,2.179
12:02:38.016716,2.360
12:02:38.021269,2.522
12:02:38.026226,2.684
12:02:38.030495,2.842
12:02:38.034919,2.966
12:02:38.039052,3.057
12:02:38.044085,3.117
12:02:38.048704,3.194
12:02:38.052460,3.180
12:02:38.056434,3.185
12:02:38.060923,3.156
12:02:38.065127,3.098
12:02:38.068774,3.007
12:02:38.073783,2.895
12:02:38.077702,2.754
12:02:38.084411,2.627
12:02:38.089172,2.444
12:02:38.093793,2.253
12:02:38.098125,2.042
12:02:38.103100,1.850
12:02:38.108917,1.636
12:02:38.113172,1.430
12:02:38.117314,1.225
12:02:38.122586,1.020
12:02:38.127858,0.825
12:02:38.133770,0.677
12:02:38.138212,0.516
12:02:38.142846,0.347
12:02:38.147911,0.251
12:02:38.153414,0.149
12:02:38.158012,0.077
12:02:38.162048,0.039
12:02:38.168029,0.031
12:02:38.172268,0.047
12:02:38.177588,0.076
12:02:38.181978,0.150
12:02:38.187175,0.222
12:02:38.191757,0.334
12:02:38.196457,0.493
12:02:38.201437,0.634
12:02:38.206766,0.823
12:02:38.211275,1.014
12:02:38.216469,1.202
12:02:38.221165,1.409
12:02:38.229291,1.628
