12:29:07.711573,0.100
12:29:07.733581,0.101
12:29:07.748960,0.100
12:29:07.798318,0.100
12:29:07.805326,0.101
12:29:07.809267,0.101
12:29:07.813331,0.102
12:29:07.817903,0.099
12:29:07.821678,0.101
12:29:07.825296,0.100
12:29:07.830821,0.099
12:29:07.834651,0.100
12:29:07.838245,0.101
12:29:07.842260,0.099
12:29:07.846691,0.098
12:29:07.850868,0.100
12:29:07.855634,0.102
12:29:07.860968,0.101
12:29:07.866301,0.101
12:29:07.871332,0.101
12:29:07.875975,0.099
12:29:07.881520,0.102
12:29:07.886922,0.100
12:29:07.890659,0.101
12:29:07.895425,0.101
12:29:07.900636,0.100
12:29:07.904360,0.100
12:29:07.908970,0.100
12:29:07.915710,0.102
12:29:07.921622,0.100
12:29:07.928323,0.098
12:29:07.933618,0.100
12:29:07.937967,0.101
12:29:07.943090,0.101
12:29:07.948115,0.102
12:29:07.953251,0.101
12:29:07.957617,0.101
12:29:07.961712,0.100
12:29:07.965878,0.102
12:29:07.970669,0.100
12:29:07.974733,0.101
12:29:07.980695,0.100
12:29:07.987113,0.101
12:29:07.993685,0.100
12:29:07.998374,0.099
12:29:08.003756,0.100
12:29:08.007660,0.100
12:29:08.012071,0.102
12:29:08.016482,0.100
12:29:08.020750,0.101
12:29:08.025006,0.100
12:29:08.029593,0.100
12:29:08.034089,0.100
12:29:08.038945,0.101
12:29:08.043460,0.100
12:29:08.048694,0.100
12:29:08.053522,0.101
12:29:08.057701,0.101
12:29:08.062691,0.102
12:29:08.069806,0.099
12:29:08.075457,0.102
12:29:08.081660,0.101
12:29:08.087218,0.101
12:29:08.092031,0.101
12:29:08.097328,0.102
12:29:08.102105,0.101
12:29:08.107835,0.101
12:29:08.113060,0.100
12:29:08.118894,0.102
12:29:08.123737,0.100
12:29:08.129358,0.101
12:29:08.133623,0.100
12:29:08.138283,0.101
12:29:08.143190,0.101
12:29:08.147650,0.100
12:29:08.153103,0.101
12:29:08.158562,0.100
12:29:08.163443,0.102
12:29:08.167570,0.100
12:29:08.171669,0.100
12:29:08.176949,0.099
12:29:08.184074,0.100
12:29:08.188130,0.099
12:29:08.192128,0.100
12:29:08.197469,0.101
12:29:08.202142,0.100
